GO:0000015	phosphopyruvate hydratase complex	C	GO:0005829 	 cytosol	GO:1902494 	 catalytic complex						
GO:0031010	ISWI-type complex	C	GO:0070603 	 SWI/SNF superfamily-type complex								
GO:0031011	Ino80 complex	C	GO:0097346 	 INO80-type complex	GO:0033202 	 DNA helicase complex	GO:0000228 	 nuclear chromosome				
GO:0031012	extracellular matrix	C	GO:0030312 	 external encapsulating structure								
GO:0031019	mitochondrial mRNA editing complex	C	GO:0098798 	 mitochondrial protein-containing complex	GO:0045293 	 mRNA editing complex						
GO:0031020	plastid mRNA editing complex	C	GO:0045293 	 mRNA editing complex	GO:0009536 	 plastid						
GO:0031021	interphase microtubule organizing center	C	GO:0005815 	 microtubule organizing center								
GO:0031026	glutamate synthase complex	C	GO:0140535 	 intracellular protein-containing complex	GO:1990204 	 oxidoreductase complex						
GO:0031027	glutamate synthase complex (NADH)	C	GO:0031026 	 glutamate synthase complex								
GO:0031039	macronucleus	C	GO:0005634 	 nucleus								
GO:0031040	micronucleus	C	GO:0005634 	 nucleus								
GO:0031045	dense core granule	C	GO:0030141 	 secretory granule								
GO:0031074	nucleocytoplasmic transport complex	C	GO:0032991 	 protein-containing complex								
GO:0031080	nuclear pore outer ring	C	GO:0005643 	 nuclear pore	GO:0140513 	 nuclear protein-containing complex						
GO:0031082	BLOC complex	C	GO:0005829 	 cytosol	GO:0032991 	 protein-containing complex						
GO:0031083	BLOC-1 complex	C	GO:0031082 	 BLOC complex								
GO:0031084	BLOC-2 complex	C	GO:0031082 	 BLOC complex								
GO:0031085	BLOC-3 complex	C	GO:0031082 	 BLOC complex								
GO:0031088	platelet dense granule membrane	C	GO:0030667 	 secretory granule membrane	GO:0042827 	 platelet dense granule						
GO:0031089	platelet dense granule lumen	C	GO:0034774 	 secretory granule lumen	GO:0042827 	 platelet dense granule						
GO:0031090	organelle membrane	C	GO:0016020 	 membrane	GO:0043227 	 membrane-bounded organelle						
GO:0031091	platelet alpha granule	C	GO:0030141 	 secretory granule								
GO:0031092	platelet alpha granule membrane	C	GO:0030667 	 secretory granule membrane	GO:0031091 	 platelet alpha granule						
GO:0031093	platelet alpha granule lumen	C	GO:0034774 	 secretory granule lumen	GO:0031091 	 platelet alpha granule						
GO:0031094	platelet dense tubular network	C	GO:0043231 	 intracellular membrane-bounded organelle								
GO:0031095	platelet dense tubular network membrane	C	GO:0031094 	 platelet dense tubular network	GO:0098588 	 bounding membrane of organelle						
GO:0031096	platelet dense tubular network lumen	C	GO:0070013 	 intracellular organelle lumen	GO:0031094 	 platelet dense tubular network						
GO:0031097	medial cortex	C	GO:0032153 	 cell division site	GO:0099738 	 cell cortex region						
GO:0031105	septin complex	C	GO:0005938 	 cell cortex	GO:0032156 	 septin cytoskeleton	GO:0032991 	 protein-containing complex				
GO:0031143	pseudopodium	C	GO:0120025 	 plasma membrane bounded cell projection								
GO:0031160	spore wall	C	GO:0005618 	 cell wall								
GO:0031164	contractile vacuolar membrane	C	GO:0005774 	 vacuolar membrane	GO:0000331 	 contractile vacuole	GO:0012506 	 vesicle membrane				
GO:0031165	integral component of contractile vacuolar membrane	C	GO:0031311 	 intrinsic component of contractile vacuolar membrane	GO:0031166 	 integral component of vacuolar membrane						
GO:0031166	integral component of vacuolar membrane	C	GO:0031301 	 integral component of organelle membrane	GO:0031310 	 intrinsic component of vacuolar membrane						
GO:0031201	SNARE complex	C	GO:0098796 	 membrane protein complex	GO:0005737 	 cytoplasm						
GO:0031205	endoplasmic reticulum Sec complex	C	GO:0140534 	 endoplasmic reticulum protein-containing complex	GO:0098796 	 membrane protein complex	GO:0030867 	 rough endoplasmic reticulum membrane				
GO:0031207	Sec62/Sec63 complex	C	GO:0140534 	 endoplasmic reticulum protein-containing complex	GO:0031205 	 endoplasmic reticulum Sec complex	GO:0098796 	 membrane protein complex				
GO:0031209	SCAR complex	C	GO:0005737 	 cytoplasm	GO:0032991 	 protein-containing complex						
GO:0031211	endoplasmic reticulum palmitoyltransferase complex	C	GO:0140534 	 endoplasmic reticulum protein-containing complex	GO:1905961 	 protein-cysteine S-palmitoyltransferase complex	GO:0098796 	 membrane protein complex	GO:0005789 	 endoplasmic reticulum membrane		
GO:0031213	RSF complex	C	GO:0031010 	 ISWI-type complex								
GO:0031224	intrinsic component of membrane	C	GO:0016020 	 membrane	GO:0110165 	 cellular anatomical entity						
GO:0031225	anchored component of membrane	C	GO:0031224 	 intrinsic component of membrane								
GO:0031226	intrinsic component of plasma membrane	C	GO:0031224 	 intrinsic component of membrane	GO:0005886 	 plasma membrane						
GO:0031227	intrinsic component of endoplasmic reticulum membrane	C	GO:0031300 	 intrinsic component of organelle membrane	GO:0005789 	 endoplasmic reticulum membrane						
GO:0031228	intrinsic component of Golgi membrane	C	GO:0031300 	 intrinsic component of organelle membrane	GO:0000139 	 Golgi membrane						
GO:0031229	intrinsic component of nuclear inner membrane	C	GO:0031300 	 intrinsic component of organelle membrane	GO:0005637 	 nuclear inner membrane						
GO:0031230	intrinsic component of cell outer membrane	C	GO:0031224 	 intrinsic component of membrane	GO:0009279 	 cell outer membrane						
GO:0031231	intrinsic component of peroxisomal membrane	C	GO:0005778 	 peroxisomal membrane	GO:0031300 	 intrinsic component of organelle membrane						
GO:0031232	extrinsic component of external side of plasma membrane	C	GO:0019897 	 extrinsic component of plasma membrane	GO:0009897 	 external side of plasma membrane						
GO:0031233	intrinsic component of external side of plasma membrane	C	GO:0009897 	 external side of plasma membrane	GO:0031226 	 intrinsic component of plasma membrane						
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	C	GO:0009898 	 cytoplasmic side of plasma membrane	GO:0019897 	 extrinsic component of plasma membrane	GO:0005622 	 intracellular anatomical structure				
GO:0031235	intrinsic component of the cytoplasmic side of the plasma membrane	C	GO:0009898 	 cytoplasmic side of plasma membrane	GO:0031226 	 intrinsic component of plasma membrane						
GO:0031236	extrinsic component of periplasmic side of plasma membrane	C	GO:0031232 	 extrinsic component of external side of plasma membrane	GO:0098567 	 periplasmic side of plasma membrane						
GO:0031237	intrinsic component of periplasmic side of plasma membrane	C	GO:0031233 	 intrinsic component of external side of plasma membrane	GO:0098567 	 periplasmic side of plasma membrane						
GO:0031240	external side of cell outer membrane	C	GO:0009279 	 cell outer membrane	GO:0098552 	 side of membrane						
GO:0031241	periplasmic side of cell outer membrane	C	GO:0009279 	 cell outer membrane	GO:0098552 	 side of membrane						
GO:0031242	extrinsic component of external side of cell outer membrane	C	GO:0031240 	 external side of cell outer membrane	GO:0031244 	 extrinsic component of cell outer membrane						
GO:0031243	intrinsic component of external side of cell outer membrane	C	GO:0031230 	 intrinsic component of cell outer membrane	GO:0031240 	 external side of cell outer membrane						
GO:0031244	extrinsic component of cell outer membrane	C	GO:0009279 	 cell outer membrane	GO:0019898 	 extrinsic component of membrane						
GO:0031245	extrinsic component of periplasmic side of cell outer membrane	C	GO:0031241 	 periplasmic side of cell outer membrane	GO:0031244 	 extrinsic component of cell outer membrane						
GO:0031246	intrinsic component of periplasmic side of cell outer membrane	C	GO:0031230 	 intrinsic component of cell outer membrane	GO:0031241 	 periplasmic side of cell outer membrane						
GO:0031248	protein acetyltransferase complex	C	GO:0140535 	 intracellular protein-containing complex	GO:1902493 	 acetyltransferase complex						
GO:0031250	anaerobic ribonucleoside-triphosphate reductase complex	C	GO:0005737 	 cytoplasm	GO:0032991 	 protein-containing complex						
GO:0031251	PAN complex	C	GO:0005737 	 cytoplasm	GO:0032991 	 protein-containing complex						
GO:0031252	cell leading edge	C	GO:0110165 	 cellular anatomical entity								
GO:0031253	cell projection membrane	C	GO:0120025 	 plasma membrane bounded cell projection	GO:0098590 	 plasma membrane region						
GO:0031254	cell trailing edge	C	GO:0110165 	 cellular anatomical entity								
GO:0031255	lateral part of motile cell	C	GO:0097574 	 lateral part of cell								
GO:0031256	leading edge membrane	C	GO:0005886 	 plasma membrane	GO:0110165 	 cellular anatomical entity	GO:0031252 	 cell leading edge				
GO:0031257	cell trailing edge membrane	C	GO:0031254 	 cell trailing edge	GO:0005886 	 plasma membrane	GO:0110165 	 cellular anatomical entity				
GO:0031258	lamellipodium membrane	C	GO:0030027 	 lamellipodium	GO:0031253 	 cell projection membrane	GO:0031256 	 leading edge membrane				
GO:0031259	uropod membrane	C	GO:0001931 	 uropod	GO:0031253 	 cell projection membrane	GO:0031257 	 cell trailing edge membrane				
GO:0031260	pseudopodium membrane	C	GO:0031253 	 cell projection membrane	GO:0031143 	 pseudopodium						
GO:0031261	DNA replication preinitiation complex	C	GO:0032993 	 protein-DNA complex	GO:0005654 	 nucleoplasm	GO:0140513 	 nuclear protein-containing complex				
GO:0031262	Ndc80 complex	C	GO:0032991 	 protein-containing complex	GO:0031617 	 NMS complex						
GO:0031264	death-inducing signaling complex	C	GO:0098797 	 plasma membrane protein complex								
GO:0031265	CD95 death-inducing signaling complex	C	GO:0031264 	 death-inducing signaling complex								
GO:0031266	TRAIL death-inducing signaling complex	C	GO:0031264 	 death-inducing signaling complex								
GO:0031298	replication fork protection complex	C	GO:0043596 	 nuclear replication fork	GO:0140513 	 nuclear protein-containing complex						
GO:0031300	intrinsic component of organelle membrane	C	GO:0031224 	 intrinsic component of membrane	GO:0031090 	 organelle membrane						
GO:0031301	integral component of organelle membrane	C	GO:0016021 	 integral component of membrane	GO:0031300 	 intrinsic component of organelle membrane						
GO:0031302	intrinsic component of endosome membrane	C	GO:0031300 	 intrinsic component of organelle membrane	GO:0010008 	 endosome membrane						
GO:0031303	integral component of endosome membrane	C	GO:0031301 	 integral component of organelle membrane	GO:0031302 	 intrinsic component of endosome membrane						
GO:0031304	intrinsic component of mitochondrial inner membrane	C	GO:0098573 	 intrinsic component of mitochondrial membrane	GO:0005743 	 mitochondrial inner membrane						
GO:0031305	integral component of mitochondrial inner membrane	C	GO:0032592 	 integral component of mitochondrial membrane	GO:0031304 	 intrinsic component of mitochondrial inner membrane						
GO:0031306	intrinsic component of mitochondrial outer membrane	C	GO:0098573 	 intrinsic component of mitochondrial membrane	GO:0005741 	 mitochondrial outer membrane						
GO:0031307	integral component of mitochondrial outer membrane	C	GO:0032592 	 integral component of mitochondrial membrane	GO:0031306 	 intrinsic component of mitochondrial outer membrane						
GO:0031308	intrinsic component of nuclear outer membrane	C	GO:0031300 	 intrinsic component of organelle membrane	GO:0005640 	 nuclear outer membrane						
GO:0031309	integral component of nuclear outer membrane	C	GO:0031308 	 intrinsic component of nuclear outer membrane	GO:0031301 	 integral component of organelle membrane						
GO:0031310	intrinsic component of vacuolar membrane	C	GO:0005774 	 vacuolar membrane	GO:0031300 	 intrinsic component of organelle membrane						
GO:0031311	intrinsic component of contractile vacuolar membrane	C	GO:0031164 	 contractile vacuolar membrane	GO:0031310 	 intrinsic component of vacuolar membrane						
GO:0031312	extrinsic component of organelle membrane	C	GO:0043229 	 intracellular organelle	GO:0031090 	 organelle membrane	GO:0019898 	 extrinsic component of membrane				
GO:0031313	extrinsic component of endosome membrane	C	GO:0010008 	 endosome membrane	GO:0031312 	 extrinsic component of organelle membrane						
GO:0031314	extrinsic component of mitochondrial inner membrane	C	GO:0005743 	 mitochondrial inner membrane	GO:0031312 	 extrinsic component of organelle membrane						
GO:0031315	extrinsic component of mitochondrial outer membrane	C	GO:0005741 	 mitochondrial outer membrane	GO:0031312 	 extrinsic component of organelle membrane						
GO:0031316	extrinsic component of nuclear outer membrane	C	GO:0005640 	 nuclear outer membrane	GO:0031312 	 extrinsic component of organelle membrane						
GO:0031317	tripartite ATP-independent periplasmic transporter complex	C	GO:1990351 	 transporter complex								
GO:0031332	RNAi effector complex	C	GO:1990904 	 ribonucleoprotein complex								
GO:0031350	intrinsic component of plastid membrane	C	GO:0031300 	 intrinsic component of organelle membrane	GO:0042170 	 plastid membrane						
GO:0031351	integral component of plastid membrane	C	GO:0031301 	 integral component of organelle membrane	GO:0031350 	 intrinsic component of plastid membrane						
GO:0031352	intrinsic component of plastid inner membrane	C	GO:0009528 	 plastid inner membrane	GO:0031350 	 intrinsic component of plastid membrane						
GO:0031353	integral component of plastid inner membrane	C	GO:0031351 	 integral component of plastid membrane	GO:0031352 	 intrinsic component of plastid inner membrane						
GO:0031354	intrinsic component of plastid outer membrane	C	GO:0009527 	 plastid outer membrane	GO:0031350 	 intrinsic component of plastid membrane						
GO:0031355	integral component of plastid outer membrane	C	GO:0031354 	 intrinsic component of plastid outer membrane	GO:0031351 	 integral component of plastid membrane						
GO:0031356	intrinsic component of chloroplast inner membrane	C	GO:0009706 	 chloroplast inner membrane	GO:0031352 	 intrinsic component of plastid inner membrane						
GO:0031357	integral component of chloroplast inner membrane	C	GO:0031356 	 intrinsic component of chloroplast inner membrane	GO:0031353 	 integral component of plastid inner membrane						
GO:0031358	intrinsic component of chloroplast outer membrane	C	GO:0031354 	 intrinsic component of plastid outer membrane	GO:0009707 	 chloroplast outer membrane						
GO:0031359	integral component of chloroplast outer membrane	C	GO:0031355 	 integral component of plastid outer membrane	GO:0031358 	 intrinsic component of chloroplast outer membrane						
GO:0031360	intrinsic component of thylakoid membrane	C	GO:0031224 	 intrinsic component of membrane	GO:0042651 	 thylakoid membrane						
GO:0031361	integral component of thylakoid membrane	C	GO:0016021 	 integral component of membrane	GO:0031360 	 intrinsic component of thylakoid membrane						
GO:0031362	anchored component of external side of plasma membrane	C	GO:0046658 	 anchored component of plasma membrane	GO:0031233 	 intrinsic component of external side of plasma membrane						
GO:0031371	ubiquitin conjugating enzyme complex	C	GO:0140535 	 intracellular protein-containing complex	GO:1990234 	 transferase complex						
GO:0031372	UBC13-MMS2 complex	C	GO:0031371 	 ubiquitin conjugating enzyme complex								
GO:0031379	RNA-directed RNA polymerase complex	C	GO:0030880 	 RNA polymerase complex								
GO:0031380	nuclear RNA-directed RNA polymerase complex	C	GO:0140513 	 nuclear protein-containing complex	GO:0031379 	 RNA-directed RNA polymerase complex						
GO:0031381	viral RNA-directed RNA polymerase complex	C	GO:0031379 	 RNA-directed RNA polymerase complex								
GO:0031387	MPF complex	C	GO:0000307 	 cyclin-dependent protein kinase holoenzyme complex								
GO:0031389	Rad17 RFC-like complex	C	GO:0005694 	 chromosome	GO:0032991 	 protein-containing complex						
GO:0031390	Ctf18 RFC-like complex	C	GO:0005694 	 chromosome	GO:0032991 	 protein-containing complex						
GO:0031391	Elg1 RFC-like complex	C	GO:0005694 	 chromosome	GO:1902494 	 catalytic complex	GO:1904949 	 ATPase complex				
GO:0031395	bursicon neuropeptide hormone complex	C	GO:0005615 	 extracellular space	GO:0032991 	 protein-containing complex						
GO:0031410	cytoplasmic vesicle	C	GO:0005737 	 cytoplasm	GO:0097708 	 intracellular vesicle						
GO:0031411	gas vesicle	C	GO:0043232 	 intracellular non-membrane-bounded organelle								
GO:0031414	N-terminal protein acetyltransferase complex	C	GO:0031248 	 protein acetyltransferase complex	GO:0005737 	 cytoplasm						
GO:0031415	NatA complex	C	GO:0031414 	 N-terminal protein acetyltransferase complex								
GO:0031416	NatB complex	C	GO:0031414 	 N-terminal protein acetyltransferase complex								
GO:0031417	NatC complex	C	GO:0031414 	 N-terminal protein acetyltransferase complex								
GO:0031421	invertasome	C	GO:0032993 	 protein-DNA complex	GO:0140535 	 intracellular protein-containing complex						
GO:0031422	RecQ family helicase-topoisomerase III complex	C	GO:0005694 	 chromosome	GO:0032991 	 protein-containing complex						
GO:0031428	box C/D RNP complex	C	GO:0005732 	 sno(s)RNA-containing ribonucleoprotein complex								
GO:0031429	box H/ACA snoRNP complex	C	GO:1902494 	 catalytic complex	GO:0072588 	 box H/ACA RNP complex	GO:0140513 	 nuclear protein-containing complex	GO:0005730 	 nucleolus		
GO:0031430	M band	C	GO:0031672 	 A band	GO:0110165 	 cellular anatomical entity						
GO:0031431	Dbf4-dependent protein kinase complex	C	GO:0140535 	 intracellular protein-containing complex								
GO:0031436	BRCA1-BARD1 complex	C	GO:0000152 	 nuclear ubiquitin ligase complex								
GO:0031461	cullin-RING ubiquitin ligase complex	C	GO:0000151 	 ubiquitin ligase complex								
GO:0031462	Cul2-RING ubiquitin ligase complex	C	GO:0031461 	 cullin-RING ubiquitin ligase complex								
GO:0031463	Cul3-RING ubiquitin ligase complex	C	GO:0031461 	 cullin-RING ubiquitin ligase complex								
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	C	GO:0080008 	 Cul4-RING E3 ubiquitin ligase complex								
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	C	GO:0080008 	 Cul4-RING E3 ubiquitin ligase complex								
GO:0031466	Cul5-RING ubiquitin ligase complex	C	GO:0031461 	 cullin-RING ubiquitin ligase complex								
GO:0031467	Cul7-RING ubiquitin ligase complex	C	GO:0031461 	 cullin-RING ubiquitin ligase complex								
GO:0031469	polyhedral organelle	C	GO:0043232 	 intracellular non-membrane-bounded organelle								
GO:0031470	carboxysome	C	GO:0031469 	 polyhedral organelle								
GO:0031471	ethanolamine degradation polyhedral organelle	C	GO:0031469 	 polyhedral organelle								
GO:0031472	propanediol degradation polyhedral organelle	C	GO:0031469 	 polyhedral organelle								
GO:0031474	myosin IV complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031475	myosin V complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031476	myosin VI complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031477	myosin VII complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031478	myosin VIII complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031479	myosin IX complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031480	myosin X complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031481	myosin XI complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031482	myosin XII complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031483	myosin XIII complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031484	myosin XIV complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031485	myosin XV complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031486	myosin XVI complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031487	myosin XVII complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031488	myosin XVIII complex	C	GO:0016461 	 unconventional myosin complex								
GO:0031499	TRAMP complex	C	GO:0140513 	 nuclear protein-containing complex								
GO:0031500	Tea1 cell-end complex	C	GO:0000133 	 polarisome	GO:0005875 	 microtubule associated complex						
GO:0031501	mannosyltransferase complex	C	GO:0140535 	 intracellular protein-containing complex	GO:1990234 	 transferase complex						
GO:0031502	dolichyl-phosphate-mannose-protein mannosyltransferase complex	C	GO:0140534 	 endoplasmic reticulum protein-containing complex	GO:0031501 	 mannosyltransferase complex	GO:0098796 	 membrane protein complex	GO:0005789 	 endoplasmic reticulum membrane		
GO:0031510	SUMO activating enzyme complex	C	GO:1902494 	 catalytic complex	GO:0140513 	 nuclear protein-containing complex						
GO:0031511	Mis6-Sim4 complex	C	GO:0032991 	 protein-containing complex	GO:0000939 	 inner kinetochore						
GO:0031514	motile cilium	C	GO:0005929 	 cilium								
GO:0031515	tRNA (m1A) methyltransferase complex	C	GO:0043527 	 tRNA methyltransferase complex								
GO:0031518	CBF3 complex	C	GO:0000775 	" chromosome, centromeric region"	GO:0032991 	 protein-containing complex						
GO:0031519	PcG protein complex	C	GO:0140513 	 nuclear protein-containing complex								
GO:0031520	plasma membrane of cell tip	C	GO:0051286 	 cell tip	GO:0098590 	 plasma membrane region						
GO:0031521	spitzenkorper	C	GO:0032991 	 protein-containing complex	GO:0001411 	 hyphal tip	GO:0012505 	 endomembrane system				
GO:0031522	cell envelope Sec protein transport complex	C	GO:0032991 	 protein-containing complex								
GO:0031523	Myb complex	C	GO:0140513 	 nuclear protein-containing complex								
GO:0031526	brush border membrane	C	GO:0031253 	 cell projection membrane	GO:0005903 	 brush border						
GO:0031527	filopodium membrane	C	GO:0030175 	 filopodium	GO:0031253 	 cell projection membrane						
GO:0031528	microvillus membrane	C	GO:0005902 	 microvillus	GO:0031253 	 cell projection membrane						
GO:0031533	mRNA cap methyltransferase complex	C	GO:0034708 	 methyltransferase complex	GO:0140513 	 nuclear protein-containing complex						
GO:0031560	cellular bud neck polarisome	C	GO:0005935 	 cellular bud neck	GO:0000133 	 polarisome						
GO:0031561	cellular bud tip polarisome	C	GO:0000133 	 polarisome	GO:0005934 	 cellular bud tip						
GO:0031562	hyphal tip polarisome	C	GO:0000133 	 polarisome	GO:0001411 	 hyphal tip						
GO:0031563	mating projection tip polarisome	C	GO:0043332 	 mating projection tip	GO:0000133 	 polarisome						
GO:0031588	nucleotide-activated protein kinase complex	C	GO:0140535 	 intracellular protein-containing complex	GO:1902911 	 protein kinase complex						
GO:0031592	centrosomal corona	C	GO:0005813 	 centrosome	GO:0110165 	 cellular anatomical entity						
GO:0031594	neuromuscular junction	C	GO:0045202 	 synapse								
GO:0031595	nuclear proteasome complex	C	GO:0031981 	 nuclear lumen	GO:0140513 	 nuclear protein-containing complex	GO:0000502 	 proteasome complex				
GO:0031597	cytosolic proteasome complex	C	GO:0005829 	 cytosol	GO:0000502 	 proteasome complex						
GO:0031598	nuclear proteasome regulatory particle	C	GO:0140513 	 nuclear protein-containing complex	GO:0031595 	 nuclear proteasome complex	GO:0005838 	 proteasome regulatory particle				
GO:0031600	cytosolic proteasome regulatory particle	C	GO:0031597 	 cytosolic proteasome complex	GO:0005838 	 proteasome regulatory particle						
GO:0031601	nuclear proteasome core complex	C	GO:0031595 	 nuclear proteasome complex	GO:0140513 	 nuclear protein-containing complex	GO:0005839 	 proteasome core complex				
GO:0031603	cytosolic proteasome core complex	C	GO:0031597 	 cytosolic proteasome complex	GO:0005839 	 proteasome core complex						
GO:0031604	"nuclear proteasome core complex, alpha-subunit complex"	C	GO:0031601 	 nuclear proteasome core complex	GO:0140513 	 nuclear protein-containing complex	GO:0019773 	" proteasome core complex, alpha-subunit complex"				
GO:0031606	"cytosolic proteasome core complex, alpha-subunit complex"	C	GO:0019773 	" proteasome core complex, alpha-subunit complex"	GO:0031603 	 cytosolic proteasome core complex						
GO:0031607	"nuclear proteasome core complex, beta-subunit complex"	C	GO:0031601 	 nuclear proteasome core complex	GO:0019774 	" proteasome core complex, beta-subunit complex"	GO:0140513 	 nuclear protein-containing complex				
GO:0031609	"cytosolic proteasome core complex, beta-subunit complex"	C	GO:0019774 	" proteasome core complex, beta-subunit complex"	GO:0031603 	 cytosolic proteasome core complex						
GO:0031610	"nuclear proteasome regulatory particle, base subcomplex"	C	GO:0008540 	" proteasome regulatory particle, base subcomplex"	GO:0031598 	 nuclear proteasome regulatory particle	GO:0140513 	 nuclear protein-containing complex				
GO:0031612	"cytosolic proteasome regulatory particle, base subcomplex"	C	GO:0031600 	 cytosolic proteasome regulatory particle	GO:0008540 	" proteasome regulatory particle, base subcomplex"						
GO:0031613	"nuclear proteasome regulatory particle, lid subcomplex"	C	GO:0008541 	" proteasome regulatory particle, lid subcomplex"	GO:0140513 	 nuclear protein-containing complex	GO:0031598 	 nuclear proteasome regulatory particle				
GO:0031615	"cytosolic proteasome regulatory particle, lid subcomplex"	C	GO:0031600 	 cytosolic proteasome regulatory particle	GO:0008541 	" proteasome regulatory particle, lid subcomplex"						
GO:0031616	spindle pole centrosome	C	GO:0000922 	 spindle pole	GO:0005813 	 centrosome						
GO:0031617	NMS complex	C	GO:0032991 	 protein-containing complex	GO:0000776 	 kinetochore						
GO:0031633	xanthophore	C	GO:0042716 	 plasma membrane-derived chromatophore								
GO:0031672	A band	C	GO:0030017 	 sarcomere	GO:0110165 	 cellular anatomical entity						
GO:0031673	H zone	C	GO:0031672 	 A band	GO:0110165 	 cellular anatomical entity						
GO:0031674	I band	C	GO:0030017 	 sarcomere	GO:0110165 	 cellular anatomical entity						
GO:0031676	plasma membrane-derived thylakoid membrane	C	GO:0042717 	 plasma membrane-derived chromatophore membrane	GO:0042651 	 thylakoid membrane	GO:0030075 	 bacterial thylakoid	GO:0098590 	 plasma membrane region		
GO:0031680	G-protein beta/gamma-subunit complex	C	GO:0005737 	 cytoplasm	GO:0032991 	 protein-containing complex						
GO:0031838	haptoglobin-hemoglobin complex	C	GO:0032991 	 protein-containing complex								
GO:0031897	Tic complex	C	GO:0098796 	 membrane protein complex	GO:0009706 	 chloroplast inner membrane						
GO:0031898	chromoplast envelope	C	GO:0009509 	 chromoplast	GO:0009526 	 plastid envelope						
GO:0031899	chromoplast inner membrane	C	GO:0009528 	 plastid inner membrane	GO:0046862 	 chromoplast membrane						
GO:0031900	chromoplast outer membrane	C	GO:0046862 	 chromoplast membrane	GO:0009527 	 plastid outer membrane						
GO:0031901	early endosome membrane	C	GO:0010008 	 endosome membrane	GO:0005769 	 early endosome						
GO:0031902	late endosome membrane	C	GO:0010008 	 endosome membrane	GO:0005770 	 late endosome						
GO:0031903	microbody membrane	C	GO:0042579 	 microbody	GO:0098588 	 bounding membrane of organelle						
GO:0031904	endosome lumen	C	GO:0070013 	 intracellular organelle lumen	GO:0005768 	 endosome						
GO:0031905	early endosome lumen	C	GO:0031904 	 endosome lumen	GO:0005769 	 early endosome						
GO:0031906	late endosome lumen	C	GO:0031904 	 endosome lumen	GO:0005770 	 late endosome						
GO:0031907	microbody lumen	C	GO:0042579 	 microbody	GO:0070013 	 intracellular organelle lumen						
GO:0031908	glyoxysomal lumen	C	GO:0005782 	 peroxisomal matrix								
GO:0031910	cytostome	C	GO:0005886 	 plasma membrane	GO:0110165 	 cellular anatomical entity						
GO:0031911	cytoproct	C	GO:0005886 	 plasma membrane	GO:0110165 	 cellular anatomical entity						
GO:0031912	oral apparatus	C	GO:0110165 	 cellular anatomical entity								
GO:0031913	contractile vacuole pore	C	GO:0098797 	 plasma membrane protein complex	GO:0031164 	 contractile vacuolar membrane	GO:0005856 	 cytoskeleton				
GO:0031931	TORC1 complex	C	GO:0038201 	 TOR complex								
GO:0031932	TORC2 complex	C	GO:0038201 	 TOR complex								
GO:0031934	mating-type region heterochromatin	C	GO:0000792 	 heterochromatin								
GO:0031941	filamentous actin	C	GO:0005884 	 actin filament	GO:0032991 	 protein-containing complex						
GO:0031942	i-AAA complex	C	GO:0098800 	 inner mitochondrial membrane protein complex								
GO:0031965	nuclear membrane	C	GO:0031090 	 organelle membrane	GO:0005635 	 nuclear envelope						
GO:0031966	mitochondrial membrane	C	GO:0031090 	 organelle membrane	GO:0005740 	 mitochondrial envelope						
GO:0031967	organelle envelope	C	GO:0043227 	 membrane-bounded organelle	GO:0031975 	 envelope	GO:0043229 	 intracellular organelle				
GO:0031968	organelle outer membrane	C	GO:0031967 	 organelle envelope	GO:0098588 	 bounding membrane of organelle	GO:0019867 	 outer membrane				
GO:0031969	chloroplast membrane	C	GO:0009941 	 chloroplast envelope	GO:0042170 	 plastid membrane						
GO:0031970	organelle envelope lumen	C	GO:0031967 	 organelle envelope	GO:0070013 	 intracellular organelle lumen						
GO:0031972	chloroplast intermembrane space	C	GO:0009529 	 plastid intermembrane space	GO:0009941 	 chloroplast envelope						
GO:0031973	chromoplast intermembrane space	C	GO:0009529 	 plastid intermembrane space	GO:0031898 	 chromoplast envelope						
GO:0031974	membrane-enclosed lumen	C	GO:0110165 	 cellular anatomical entity								
GO:0031975	envelope	C	GO:0110165 	 cellular anatomical entity								
GO:0031976	plastid thylakoid	C	GO:0031984 	 organelle subcompartment	GO:0009536 	 plastid	GO:0009579 	 thylakoid				
GO:0031977	thylakoid lumen	C	GO:0110165 	 cellular anatomical entity	GO:0009579 	 thylakoid						
GO:0031978	plastid thylakoid lumen	C	GO:0031977 	 thylakoid lumen	GO:0031976 	 plastid thylakoid						
GO:0031979	plasma membrane-derived thylakoid lumen	C	GO:0031977 	 thylakoid lumen	GO:0005886 	 plasma membrane	GO:0030075 	 bacterial thylakoid	GO:0060205 	 cytoplasmic vesicle lumen		
